step,train/attempt,train/lr,train/grad_norm,train/nonfinite_grad_skips,loss_score,loss_kl,loss_disagree,score_min,score_mean,score_disagree,kl_to_base
149,149,9.9698047772759e-05,0.07271591573953629,0,-0.06766068935394287,0.009164240211248398,5.750503078161273e-06,0.06766068935394287,0.07755934447050095,0.00011501005064928904,0.09164239466190338
150,150,9.968561049466214e-05,0.10836464911699295,0,-0.05477657541632652,0.00840988289564848,1.614312714082189e-05,0.05477657541632652,0.06908736377954483,0.00032286252826452255,0.08409882336854935
151,151,9.967292302416007e-05,0.07250598818063736,0,-0.0632229745388031,0.008609958924353123,2.6061972675961442e-05,0.0632229745388031,0.0793493390083313,0.0005212394171394408,0.08609959483146667
152,152,9.965998542514066e-05,0.12982583045959473,0,-0.0424518957734108,0.008056849241256714,1.156245889433194e-05,0.0424518957734108,0.056334998458623886,0.00023124917061068118,0.08056848496198654
153,153,9.964679776275133e-05,0.07449907064437866,0,-0.04174661636352539,0.008741023018956184,1.3900794328947086e-05,0.04174661636352539,0.05653037875890732,0.0002780158829409629,0.08741021156311035
154,154,9.963336010339868e-05,0.05077459663152695,0,-0.044354021549224854,0.008492073975503445,1.4323047253128607e-05,0.044354021549224854,0.05690039321780205,0.00028646091232076287,0.0849207416176796
155,155,9.961967251474822e-05,0.13534386456012726,0,-0.025045448914170265,0.008745989762246609,2.209867125202436e-05,0.025045448914170265,0.042381539940834045,0.0004419734177645296,0.08745989948511124
156,156,9.96057350657239e-05,0.09387116134166718,0,-0.05427514761686325,0.008818408474326134,1.9683671780512668e-05,0.05427514761686325,0.07109151035547256,0.00039367348654195666,0.08818408846855164
157,157,9.95915478265079e-05,0.05749901011586189,0,-0.04986207187175751,0.008750855922698975,1.1604572137002833e-05,0.04986207187175751,0.061959583312273026,0.00023209143546409905,0.08750855177640915
158,158,9.957711086854023e-05,0.15505839884281158,0,-0.05115613713860512,0.008970784023404121,2.511218553991057e-05,0.05115613713860512,0.07023345679044724,0.0005022436962462962,0.08970783650875092
159,159,9.956242426451834e-05,0.06872788071632385,0,-0.06144250929355621,0.008342539891600609,8.511216947226785e-06,0.06144250929355621,0.0716317817568779,0.00017022434622049332,0.08342539519071579
160,160,9.954748808839674e-05,0.47954198718070984,0,-0.04006972163915634,0.00884406641125679,2.4501092411810532e-05,0.04006972163915634,0.05872374027967453,0.0004900218336842954,0.0884406715631485
161,161,9.953230241538674e-05,0.04577977955341339,0,-0.04307737573981285,0.008856727741658688,1.6097696061478928e-05,0.04307737573981285,0.05502775311470032,0.0003219539066776633,0.08856727182865143
162,162,9.951686732195593e-05,0.07129151374101639,0,-0.057110317051410675,0.00890940148383379,1.2088113180652726e-05,0.057110317051410675,0.07057587802410126,0.00024176227452699095,0.08909402042627335
163,163,9.950118288582788e-05,0.17228242754936218,0,-0.05426358804106712,0.009375305846333504,2.2852671463624574e-05,0.05426358804106712,0.07185182720422745,0.00045705345110036433,0.09375305473804474
164,164,9.948524918598175e-05,0.1254778951406479,0,-0.053635697811841965,0.008889054879546165,1.0678254511731211e-05,0.053635697811841965,0.06633785367012024,0.00021356510114856064,0.08889054507017136
165,165,9.946906630265184e-05,0.0888199657201767,0,-0.03744799271225929,0.008601613342761993,1.5021352737676352e-05,0.03744799271225929,0.0522356741130352,0.00030042705475352705,0.08601613342761993
166,166,9.945263431732722e-05,0.08953209221363068,0,-0.050964172929525375,0.009475061669945717,1.0343164831283502e-05,0.050964172929525375,0.06561340391635895,0.0002068633184535429,0.09475061297416687
167,167,9.943595331275133e-05,0.29612860083580017,0,-0.06453947722911835,0.009537581354379654,1.6586938727414235e-05,0.06453947722911835,0.08171005547046661,0.0003317387599963695,0.09537580609321594
168,168,9.941902337292155e-05,0.09625672549009323,0,-0.056006401777267456,0.00951534416526556,1.973004691535607e-05,0.056006401777267456,0.07093185186386108,0.0003946009383071214,0.09515343606472015
169,169,9.940184458308875e-05,0.13984237611293793,0,-0.04527748003602028,0.009320056065917015,2.4042352379183285e-05,0.04527748003602028,0.06099002808332443,0.00048084702575579286,0.09320056438446045
170,170,9.938441702975689e-05,0.05096768960356712,0,-0.07574646174907684,0.010005645453929901,8.499048817611765e-06,0.07574646174907684,0.08773841708898544,0.0001699809799902141,0.10005645453929901
171,171,9.936674080068262e-05,0.09948830306529999,0,-0.049966149032115936,0.009791824966669083,2.0723869965877384e-05,0.049966149032115936,0.06606899201869965,0.0004144773702137172,0.09791824221611023
172,172,9.934881598487479e-05,0.0813104510307312,0,-0.07531381398439407,0.010697698220610619,8.824817086861003e-06,0.07531381398439407,0.08857957273721695,0.00017649633809924126,0.10697697848081589
173,173,9.933064267259395e-05,0.129245325922966,0,-0.061535678803920746,0.010510139167308807,3.7218760553514585e-05,0.061535678803920746,0.07962928712368011,0.000744375167414546,0.10510139167308807
174,174,9.931222095535204e-05,0.1538635939359665,0,-0.055948108434677124,0.010270746424794197,1.9291426724521443e-05,0.055948108434677124,0.07220637053251266,0.0003858285490423441,0.10270747542381287
175,175,9.92935509259118e-05,0.10389629006385803,0,-0.06729595363140106,0.010330000892281532,1.4663875845144503e-05,0.06729595363140106,0.0824001133441925,0.00029327752417884767,0.10330002009868622
176,176,9.927463267828633e-05,0.24316255748271942,0,-0.03518214076757431,0.009417388588190079,3.0215927836252376e-05,0.03518214076757431,0.053454697132110596,0.0006043185712769628,0.09417387843132019
177,177,9.92554663077387e-05,0.08001965284347534,0,-0.054281048476696014,0.009641390293836594,2.4061317162704654e-05,0.054281048476696014,0.07119887322187424,0.0004812263650819659,0.09641391038894653
178,178,9.923605191078133e-05,0.12969785928726196,0,-0.04881446063518524,0.009140348993241787,1.6267131286440417e-05,0.04881446063518524,0.06416407227516174,0.00032534264028072357,0.09140349924564362
179,179,9.921638958517565e-05,0.16903960704803467,0,-0.049655865877866745,0.00914505310356617,1.5729890947113745e-05,0.049655865877866745,0.0662296861410141,0.00031459779711440206,0.0914505273103714
180,180,9.919647942993148e-05,0.07647213339805603,0,-0.047311894595623016,0.008453311398625374,8.735592928132974e-06,0.047311894595623016,0.05979486182332039,0.00017471186583861709,0.08453311026096344
181,181,9.917632154530663e-05,0.08377832174301147,0,-0.0748961865901947,0.009324181824922562,1.862457975221332e-05,0.0748961865901947,0.09207417070865631,0.00037249160232022405,0.09324182569980621
182,182,9.915591603280631e-05,0.07098513841629028,0,-0.07686416804790497,0.008659029379487038,9.072010470845271e-06,0.07686416804790497,0.08947170525789261,0.0001814402057789266,0.08659029006958008
183,183,9.913526299518273e-05,0.1054418757557869,0,-0.04856804013252258,0.008397088386118412,1.701507790130563e-05,0.04856804013252258,0.06358885765075684,0.0003403016016818583,0.08397088944911957
184,184,9.911436253643445e-05,0.09425424039363861,0,-0.05954276770353317,0.009183118119835854,1.345857344858814e-05,0.05954276770353317,0.07320189476013184,0.00026917143259197474,0.09183117747306824
185,185,9.909321476180594e-05,0.19904913008213043,0,-0.048447657376527786,0.0088128000497818,1.5739644368295558e-05,0.048447657376527786,0.06506393849849701,0.000314792909193784,0.088128000497818
186,186,9.907181977778702e-05,0.07563904672861099,0,-0.052297066897153854,0.008572889491915703,1.0508094419492409e-05,0.052297066897153854,0.06595826894044876,0.0002101619029417634,0.08572888374328613
187,187,9.90501776921124e-05,0.08817325532436371,0,-0.05616183578968048,0.00872843898832798,1.1621328667388298e-05,0.05616183578968048,0.07120224088430405,0.00023242658062372357,0.0872843936085701
188,188,9.902828861376101e-05,0.15692463517189026,0,-0.05153464525938034,0.008409421890974045,2.3263162802322768e-05,0.05153464525938034,0.06990829110145569,0.00046526326332241297,0.08409421890974045
189,189,9.900615265295552e-05,0.10854094475507736,0,-0.07578903436660767,0.008799504488706589,2.844140908564441e-05,0.07578903436660767,0.09258130192756653,0.0005688281962648034,0.08799504488706589
190,190,9.898376992116179e-05,0.12854576110839844,0,-0.052071720361709595,0.00795622356235981,1.82051990123e-05,0.052071720361709595,0.06977782398462296,0.0003641039947979152,0.0795622318983078
191,191,9.896114053108829e-05,0.13571344316005707,0,-0.02989598736166954,0.008116248995065689,4.905545574729331e-05,0.02989598736166954,0.048046551644802094,0.000981109100393951,0.0811624750494957
192,192,9.893826459668558e-05,0.12180092185735703,0,-0.049998607486486435,0.008158855140209198,1.2680001418630127e-05,0.049998607486486435,0.06397663801908493,0.0002536000101827085,0.08158855140209198
193,193,9.891514223314561e-05,0.14877203106880188,0,-0.061362024396657944,0.008162051439285278,1.8547816580394283e-05,0.061362024396657944,0.07624055445194244,0.00037095631705597043,0.08162052184343338
194,194,9.889177355690135e-05,0.13279660046100616,0,-0.042181119322776794,0.007567372173070908,1.4939830180082936e-05,0.042181119322776794,0.05793692171573639,0.0002987965999636799,0.07567372173070908
195,195,9.886815868562596e-05,0.09857282787561417,0,-0.06201040744781494,0.007723209913820028,1.3557256352214608e-05,0.06201040744781494,0.07321057468652725,0.00027114510885439813,0.07723209261894226
196,196,9.884429773823239e-05,0.10071404278278351,0,-0.06652824580669403,0.0073651778511703014,8.246418474300299e-06,0.06652824580669403,0.0768919512629509,0.00016492836584802717,0.07365177571773529
197,197,9.882019083487268e-05,0.07934202253818512,0,-0.06980230659246445,0.007654750719666481,1.6126559785334393e-05,0.06980230659246445,0.083230160176754,0.00032253118115477264,0.07654750347137451
198,198,9.879583809693738e-05,0.17289721965789795,0,-0.05505593493580818,0.007217647507786751,3.221622318960726e-05,0.05505593493580818,0.0717020109295845,0.0006443244637921453,0.0721764788031578
199,199,9.877123964705497e-05,0.13008348643779755,0,-0.0676816999912262,0.007405073847621679,1.2595715816132724e-05,0.0676816999912262,0.08136442303657532,0.0002519143163226545,0.07405073940753937
200,200,9.874639560909117e-05,0.0550653412938118,0,-0.04892386123538017,0.007406025193631649,1.9336242985446006e-05,0.04892386123538017,0.06263813376426697,0.00038672483060508966,0.07406024634838104
201,201,9.872130610814845e-05,0.0770869180560112,0,-0.07550893723964691,0.007302100770175457,6.84271390127833e-06,0.07550893723964691,0.08652563393115997,0.0001368542725685984,0.07302100956439972
202,202,9.86959712705652e-05,0.06862674653530121,0,-0.047353241592645645,0.007207972463220358,4.6800047130091116e-05,0.047353241592645645,0.06674662977457047,0.0009360008989460766,0.07207971811294556
203,203,9.867039122391527e-05,0.12970022857189178,0,-0.055056381970644,0.007927319034934044,2.1961101083434187e-05,0.055056381970644,0.07303762435913086,0.0004392220580484718,0.07927317917346954
204,204,9.864456609700726e-05,0.07177663594484329,0,-0.0337902307510376,0.00709326658397913,1.0755969924503006e-05,0.0337902307510376,0.047292739152908325,0.00021511940576601774,0.07093267142772675
205,205,9.861849601988383e-05,0.31567421555519104,0,-0.06935450434684753,0.008256427943706512,8.46249531605281e-06,0.06935450434684753,0.0821850597858429,0.00016924992087297142,0.08256426453590393
206,206,9.859218112382116e-05,0.17353564500808716,0,-0.06575632095336914,0.008262734860181808,1.2872914339823183e-05,0.06575632095336914,0.07808859646320343,0.00025745827588252723,0.08262734115123749
207,207,9.856562154132817e-05,0.09528786689043045,0,-0.07729726284742355,0.008551475591957569,2.1552836187765934e-05,0.07729726284742355,0.09381986409425735,0.00043105671647936106,0.08551475405693054
208,208,9.853881740614591e-05,0.0802997276186943,0,-0.07598209381103516,0.008292822167277336,1.0584774827293586e-05,0.07598209381103516,0.08746245503425598,0.0002116954856319353,0.08292822539806366
209,209,9.851176885324689e-05,0.3976978659629822,0,-0.0567922368645668,0.008339946158230305,1.8588165403343737e-05,0.0567922368645668,0.07205672562122345,0.0003717632789630443,0.0833994522690773
210,210,9.848447601883435e-05,0.08856429159641266,0,-0.05816074460744858,0.008041003718972206,7.99820918473415e-06,0.05816074460744858,0.07010947912931442,0.0001599641691427678,0.08041003346443176
211,211,9.845693904034165e-05,0.13310788571834564,0,-0.05887064337730408,0.007912745699286461,2.3957774828886613e-05,0.05887064337730408,0.07560545951128006,0.0004791555111296475,0.07912746071815491
212,212,9.842915805643155e-05,0.08530624210834503,0,-0.058721788227558136,0.00734352320432663,1.197116853290936e-05,0.058721788227558136,0.07139275968074799,0.00023942335974425077,0.0734352320432663
213,213,9.840113320699548e-05,0.12825822830200195,0,-0.0502067431807518,0.007574004121124744,1.0816370377142448e-05,0.0502067431807518,0.06375148892402649,0.00021632740390487015,0.0757400393486023
214,214,9.837286463315283e-05,0.11691506206989288,0,-0.07306274026632309,0.007649119012057781,1.1058073141612113e-05,0.07306274026632309,0.08654090017080307,0.00022116146283224225,0.07649119198322296
215,215,9.834435247725033e-05,0.07619178295135498,0,-0.08039280027151108,0.007342454977333546,1.0366454262111802e-05,0.08039280027151108,0.09191720187664032,0.00020732905250042677,0.07342454791069031
216,216,9.831559688286121e-05,0.10816258192062378,0,-0.05373949185013771,0.0065856631845235825,1.486417113483185e-05,0.05373949185013771,0.06774507462978363,0.0002972834336105734,0.06585663557052612
217,217,9.828659799478456e-05,0.17482329905033112,0,-0.05828993022441864,0.006823708303272724,1.6768935893196613e-05,0.05828993022441864,0.07397489249706268,0.0003353786887601018,0.06823708117008209
218,218,9.825735595904462e-05,0.05330180749297142,0,-0.05665238946676254,0.006654994562268257,1.0696645404095761e-05,0.05665238946676254,0.06908662617206573,0.00021393290080595762,0.06654994189739227
219,219,9.822787092288991e-05,0.09682927280664444,0,-0.049522414803504944,0.007283892948180437,1.0187653970206156e-05,0.049522414803504944,0.062112461775541306,0.00020375307940412313,0.0728389248251915
220,220,9.819814303479267e-05,0.04758724570274353,0,-0.053224798291921616,0.007064709439873695,1.5375137081719004e-05,0.053224798291921616,0.06847663223743439,0.0003075027489103377,0.07064709067344666
221,221,9.816817244444798e-05,0.14480635523796082,0,-0.06153419613838196,0.0077360523864626884,2.6228775823256e-05,0.06153419613838196,0.07897447794675827,0.0005245754728093743,0.07736051827669144
222,222,9.813795930277305e-05,0.10827621072530746,0,-0.0793471708893776,0.007959671318531036,1.0650882359186653e-05,0.0793471708893776,0.09208720922470093,0.00021301764354575425,0.07959671318531036
223,223,9.810750376190647e-05,0.1587221622467041,0,-0.06831882894039154,0.007726251147687435,2.8796492188121192e-05,0.06831882894039154,0.08528338372707367,0.000575929821934551,0.0772625133395195
224,224,9.807680597520746e-05,0.07220688462257385,0,-0.04124297574162483,0.007834773510694504,6.123607818153687e-06,0.04124297574162483,0.05104956775903702,0.00012247214908711612,0.07834772765636444
225,225,9.804586609725499e-05,0.06333737075328827,0,-0.07241924852132797,0.008857134729623795,1.403562600899022e-05,0.07241924852132797,0.08653266727924347,0.00028071249835193157,0.08857133984565735
226,226,9.801468428384716e-05,0.10608232766389847,0,-0.05041586607694626,0.008280472829937935,9.173067155643366e-06,0.05041586607694626,0.06375965476036072,0.00018346132128499448,0.08280473202466965
227,227,9.798326069200032e-05,0.044604260474443436,0,-0.07877665758132935,0.009148664772510529,1.4699949133500922e-05,0.07877665758132935,0.09367421269416809,0.00029399897903203964,0.09148664027452469
228,228,9.79515954799483e-05,0.08068688213825226,0,-0.05704804137349129,0.00810101069509983,1.6614420019323006e-05,0.05704804137349129,0.06972262263298035,0.0003322883858345449,0.08101010322570801
